Name;X-coordinate;Y-coordinate;Z-coordinate;X-velocity;Y-velocity;Z-velocity;mass
saturn;9.54512;-0.306268;-0.374738;-0.0484283;2.03424;-0.0334047;0.0112863
uranus;10.0645;16.7565;-0.0686585;-1.23815;0.676623;0.0185631;0.00172372
neptune;29.8671;0.428782;-0.695986;-0.0219006;1.15576;-0.0232692;0.00203369
sun;0.00470096;-0.00742754;-7.20264e-05;0.00267766;-0.000251003;-5.01976e-05;39.4784
jupiter;-1.09344;5.05978;0.00344931;-2.7308;-0.439507;0.0629315;0.0376937
saturn;9.5446;-0.285925;-0.37507;-0.0527515;2.03438;-0.0332349;0.0112863
uranus;10.0521;16.7633;-0.0684728;-1.23868;0.675736;0.0185667;0.00172372
neptune;29.8669;0.440339;-0.696219;-0.0223435;1.15575;-0.0232589;0.00203369
sun;0.00472772;-0.00742991;-7.25288e-05;0.00267597;-0.000237297;-5.02373e-05;39.4784
jupiter;-1.12071;5.05524;0.00407853;-2.72768;-0.45386;0.0629215;0.0376937
saturn;9.54403;-0.26558;-0.375401;-0.0570761;2.03451;-0.0330649;0.0112863
uranus;10.0397;16.77;-0.0682871;-1.23921;0.674848;0.0185704;0.00172372
neptune;29.8667;0.451897;-0.696451;-0.0227863;1.15574;-0.0232486;0.00203369
sun;0.00475446;-0.00743215;-7.30315e-05;0.00267421;-0.000223611;-5.02755e-05;39.4784
jupiter;-1.14796;5.05056;0.00470762;-2.7245;-0.468188;0.0629097;0.0376937
saturn;9.54341;-0.245233;-0.37573;-0.061402;2.03462;-0.0328947;0.0112863
uranus;10.0273;16.7768;-0.0681014;-1.23974;0.67396;0.018574;0.00172372
neptune;29.8664;0.463454;-0.696684;-0.0232292;1.15574;-0.0232383;0.00203369
sun;0.00478118;-0.00743425;-7.35347e-05;0.00267238;-0.000209947;-5.03119e-05;39.4784
jupiter;-1.17517;5.04573;0.00533658;-2.72124;-0.482491;0.0628962;0.0376937
saturn;9.54276;-0.224886;-0.376057;-0.0657292;2.03473;-0.0327243;0.0112863
uranus;10.0149;16.7835;-0.0679156;-1.24027;0.673072;0.0185775;0.00172372
neptune;29.8662;0.475011;-0.696916;-0.0236721;1.15573;-0.023228;0.00203369
sun;0.00480789;-0.00743621;-7.40381e-05;0.00267048;-0.000196304;-5.03468e-05;39.4784
jupiter;-1.20235;5.04076;0.00596539;-2.7179;-0.496769;0.0628809;0.0376937
saturn;9.54205;-0.204538;-0.376383;-0.0700576;2.03483;-0.0325537;0.0112863
uranus;10.0025;16.7902;-0.0677298;-1.2408;0.672183;0.0185811;0.00172372
neptune;29.8659;0.486568;-0.697148;-0.0241149;1.15572;-0.0232176;0.00203369
sun;0.00483457;-0.00743804;-7.45419e-05;0.00266851;-0.000182683;-5.038e-05;39.4784
jupiter;-1.22949;5.03565;0.00659403;-2.71449;-0.511021;0.0628638;0.0376937
saturn;9.54131;-0.184188;-0.376707;-0.0743873;2.03492;-0.0323828;0.0112863
uranus;9.99011;16.7969;-0.0675439;-1.24133;0.671294;0.0185847;0.00172372
neptune;29.8657;0.498126;-0.69738;-0.0245578;1.15571;-0.0232073;0.00203369
sun;0.00486124;-0.00743973;-7.5046e-05;0.00266647;-0.000169085;-5.04116e-05;39.4784
jupiter;-1.2566;5.0304;0.00722248;-2.71101;-0.525246;0.062845;0.0376937
saturn;9.54052;-0.163838;-0.377029;-0.0787182;2.035;-0.0322118;0.0112863
uranus;9.9777;16.8036;-0.0673581;-1.24186;0.670404;0.0185883;0.00172372
neptune;29.8654;0.509683;-0.697612;-0.0250007;1.15571;-0.0231969;0.00203369
sun;0.00488788;-0.00744128;-7.55505e-05;0.00266436;-0.000155509;-5.04416e-05;39.4784
jupiter;-1.28368;5.02501;0.00785072;-2.70746;-0.539446;0.0628244;0.0376937
saturn;9.53969;-0.143488;-0.377349;-0.0830503;2.03508;-0.0320406;0.0112863
uranus;9.96527;16.8103;-0.0671721;-1.24239;0.669514;0.0185918;0.00172372
neptune;29.8652;0.52124;-0.697844;-0.0254435;1.1557;-0.0231866;0.00203369
sun;0.0049145;-0.0074427;-7.60552e-05;0.00266218;-0.000141956;-5.04699e-05;39.4784
jupiter;-1.31072;5.01947;0.00847874;-2.70383;-0.553618;0.062802;0.0376937
saturn;9.53882;-0.123136;-0.377668;-0.0873836;2.03514;-0.0318691;0.0112863
uranus;9.95284;16.817;-0.0669862;-1.24292;0.668623;0.0185954;0.00172372
neptune;29.8649;0.532797;-0.698076;-0.0258864;1.15569;-0.0231763;0.00203369
sun;0.0049411;-0.00744399;-7.65601e-05;0.00265993;-0.000128426;-5.04967e-05;39.4784
jupiter;-1.33772;5.01379;0.00910652;-2.70012;-0.567763;0.0627779;0.0376937
saturn;9.5379;-0.102784;-0.377985;-0.091718;2.03519;-0.0316975;0.0112863
uranus;9.94041;16.8237;-0.0668002;-1.24344;0.667732;0.0185989;0.00172372
neptune;29.8647;0.544353;-0.698307;-0.0263292;1.15568;-0.0231659;0.00203369
sun;0.00496768;-0.00744513;-7.70653e-05;0.00265761;-0.000114921;-5.05218e-05;39.4784
jupiter;-1.36468;5.00797;0.00973404;-2.69635;-0.58188;0.0627521;0.0376937
saturn;9.53694;-0.0824319;-0.3783;-0.0960536;2.03524;-0.0315256;0.0112863
uranus;9.92797;16.8303;-0.0666142;-1.24397;0.666841;0.0186024;0.00172372
neptune;29.8644;0.55591;-0.698539;-0.0267721;1.15568;-0.0231556;0.00203369
sun;0.00499423;-0.00744615;-7.75708e-05;0.00265522;-0.000101439;-5.05454e-05;39.4784
jupiter;-1.39161;5.00201;0.0103613;-2.6925;-0.59597;0.0627245;0.0376937
saturn;9.53594;-0.0620792;-0.378614;-0.10039;2.03527;-0.0313535;0.0112863
uranus;9.91552;16.837;-0.0664281;-1.2445;0.665949;0.018606;0.00172372
neptune;29.8641;0.567467;-0.69877;-0.027215;1.15567;-0.0231452;0.00203369
sun;0.00502076;-0.00744703;-7.80765e-05;0.00265276;-8.79813e-05;-5.05673e-05;39.4784
jupiter;-1.41849;4.99591;0.0109882;-2.68858;-0.610031;0.0626952;0.0376937
saturn;9.53489;-0.0417262;-0.378925;-0.104728;2.0353;-0.0311812;0.0112863
uranus;9.90307;16.8437;-0.066242;-1.24502;0.665057;0.0186095;0.00172372
neptune;29.8639;0.579023;-0.699002;-0.0276578;1.15566;-0.0231348;0.00203369
sun;0.00504726;-0.00744777;-7.85823e-05;0.00265023;-7.45485e-05;-5.05877e-05;39.4784
jupiter;-1.44534;4.98967;0.0116149;-2.68459;-0.624064;0.0626641;0.0376937
saturn;9.5338;-0.021373;-0.379235;-0.109067;2.03532;-0.0310088;0.0112863
uranus;9.89062;16.8503;-0.0660559;-1.24555;0.664164;0.018613;0.00172372
neptune;29.8636;0.59058;-0.699233;-0.0281007;1.15565;-0.0231245;0.00203369
sun;0.00507374;-0.00744839;-7.90884e-05;0.00264764;-6.11408e-05;-5.06064e-05;39.4784
jupiter;-1.47214;4.98329;0.0122412;-2.68052;-0.638067;0.0626313;0.0376937
saturn;9.53267;-0.00101979;-0.379544;-0.113407;2.03532;-0.0308361;0.0112863
uranus;9.87816;16.8569;-0.0658697;-1.24607;0.663271;0.0186164;0.00172372
neptune;29.8633;0.602136;-0.699464;-0.0285435;1.15564;-0.0231141;0.00203369
sun;0.00510019;-0.00744886;-7.95946e-05;0.00264497;-4.77584e-05;-5.06236e-05;39.4784
jupiter;-1.49891;4.97677;0.0128672;-2.67638;-0.652041;0.0625968;0.0376937
saturn;9.53149;0.0193334;-0.37985;-0.117748;2.03532;-0.0306632;0.0112863
uranus;9.86569;16.8636;-0.0656835;-1.24659;0.662378;0.0186199;0.00172372
neptune;29.863;0.613693;-0.699695;-0.0289864;1.15563;-0.0231037;0.00203369
sun;0.00512661;-0.00744921;-8.0101e-05;0.00264224;-3.44017e-05;-5.06391e-05;39.4784
jupiter;-1.52563;4.97011;0.0134928;-2.67217;-0.665986;0.0625605;0.0376937
saturn;9.53027;0.0396865;-0.380155;-0.12209;2.03531;-0.0304901;0.0112863
uranus;9.85322;16.8702;-0.0654973;-1.24712;0.661484;0.0186234;0.00172372
neptune;29.8627;0.625249;-0.699926;-0.0294292;1.15562;-0.0230934;0.00203369
sun;0.005153;-0.00744942;-8.06076e-05;0.00263944;-2.10711e-05;-5.06531e-05;39.4784
jupiter;-1.55231;4.96331;0.014118;-2.6679;-0.6799;0.0625226;0.0376937
saturn;9.529;0.0600394;-0.380458;-0.126433;2.03529;-0.0303168;0.0112863
uranus;9.84074;16.8768;-0.065311;-1.24764;0.660589;0.0186269;0.00172372
neptune;29.8624;0.636805;-0.700157;-0.0298721;1.15561;-0.023083;0.00203369
sun;0.00517937;-0.0074495;-8.11142e-05;0.00263658;-7.76683e-06;-5.06655e-05;39.4784
jupiter;-1.57894;4.95638;0.0147428;-2.66354;-0.693784;0.0624829;0.0376937
saturn;9.52769;0.080392;-0.38076;-0.130777;2.03526;-0.0301433;0.0112863
uranus;9.82826;16.8834;-0.0651247;-1.24816;0.659694;0.0186303;0.00172372
neptune;29.8621;0.648361;-0.700388;-0.0303149;1.1556;-0.0230726;0.00203369
sun;0.0052057;-0.00744944;-8.1621e-05;0.00263364;5.51077e-06;-5.06763e-05;39.4784
jupiter;-1.60553;4.9493;0.0153672;-2.65912;-0.707637;0.0624415;0.0376937
saturn;9.52634;0.100744;-0.38106;-0.135122;2.03522;-0.0299696;0.0112863
uranus;9.81577;16.89;-0.0649384;-1.24868;0.658799;0.0186337;0.00172372
neptune;29.8618;0.659917;-0.700618;-0.0307578;1.15559;-0.0230622;0.00203369
sun;0.00523201;-0.00744925;-8.21278e-05;0.00263064;1.87614e-05;-5.06855e-05;39.4784
jupiter;-1.63208;4.94208;0.0159912;-2.65463;-0.721459;0.0623984;0.0376937
saturn;9.52495;0.121096;-0.381358;-0.139468;2.03517;-0.0297957;0.0112863
uranus;9.80328;16.8965;-0.064752;-1.2492;0.657903;0.0186372;0.00172372
neptune;29.8615;0.671473;-0.700849;-0.0312006;1.15558;-0.0230518;0.00203369
sun;0.00525829;-0.00744893;-8.26348e-05;0.00262757;3.19846e-05;-5.06932e-05;39.4784
jupiter;-1.65858;4.93473;0.0166148;-2.65007;-0.73525;0.0623536;0.0376937
saturn;9.52351;0.141447;-0.381654;-0.143815;2.03512;-0.0296217;0.0112863
uranus;9.79079;16.9031;-0.0645656;-1.24972;0.657007;0.0186406;0.00172372
neptune;29.8612;0.683029;-0.701079;-0.0316434;1.15557;-0.0230414;0.00203369
sun;0.00528453;-0.00744848;-8.31418e-05;0.00262444;4.51803e-05;-5.06993e-05;39.4784
jupiter;-1.68504;4.92724;0.0172378;-2.64544;-0.749008;0.0623071;0.0376937
saturn;9.52203;0.161798;-0.381948;-0.148163;2.03505;-0.0294474;0.0112863
uranus;9.77828;16.9097;-0.0643792;-1.25024;0.656111;0.018644;0.00172372
neptune;29.8608;0.694584;-0.70131;-0.0320863;1.15556;-0.023031;0.00203369
sun;0.00531074;-0.0074479;-8.36488e-05;0.00262124;5.83479e-05;-5.07039e-05;39.4784
jupiter;-1.71144;4.91961;0.0178604;-2.64073;-0.762735;0.0622589;0.0376937
saturn;9.5205;0.182147;-0.382241;-0.152511;2.03497;-0.0292729;0.0112863
uranus;9.76578;16.9162;-0.0641927;-1.25076;0.655214;0.0186474;0.00172372
neptune;29.8605;0.70614;-0.70154;-0.0325291;1.15555;-0.0230206;0.00203369
sun;0.00533692;-0.00744718;-8.41559e-05;0.00261797;7.14873e-05;-5.07068e-05;39.4784
jupiter;-1.7378;4.91185;0.0184825;-2.63596;-0.776429;0.062209;0.0376937
saturn;9.51894;0.202496;-0.382532;-0.156861;2.03489;-0.0290982;0.0112863
uranus;9.75326;16.9228;-0.0640062;-1.25127;0.654316;0.0186508;0.00172372
neptune;29.8602;0.717695;-0.70177;-0.0329719;1.15554;-0.0230102;0.00203369
sun;0.00536307;-0.00744634;-8.4663e-05;0.00261464;8.45981e-05;-5.07083e-05;39.4784
jupiter;-1.76411;4.90395;0.0191041;-2.63112;-0.790091;0.0621574;0.0376937
saturn;9.51732;0.222844;-0.382821;-0.161211;2.03479;-0.0289233;0.0112863
uranus;9.74074;16.9293;-0.0638196;-1.25179;0.653419;0.0186542;0.00172372
neptune;29.8599;0.729251;-0.702;-0.0334147;1.15553;-0.0229998;0.00203369
sun;0.00538918;-0.00744536;-8.517e-05;0.00261124;9.768e-05;-5.07081e-05;39.4784
jupiter;-1.79038;4.89591;0.0197251;-2.62621;-0.803719;0.0621041;0.0376937
saturn;9.51567;0.243191;-0.383109;-0.165563;2.03469;-0.0287482;0.0112863
uranus;9.72822;16.9358;-0.0636331;-1.25231;0.65252;0.0186576;0.00172372
neptune;29.8595;0.740806;-0.70223;-0.0338576;1.15552;-0.0229894;0.00203369
sun;0.00541526;-0.00744425;-8.56771e-05;0.00260777;0.000110733;-5.07065e-05;39.4784
jupiter;-1.81659;4.88774;0.0203456;-2.62123;-0.817314;0.0620492;0.0376937
saturn;9.51397;0.263537;-0.383394;-0.169915;2.03457;-0.028573;0.0112863
uranus;9.71569;16.9423;-0.0634465;-1.25282;0.651622;0.0186609;0.00172372
neptune;29.8592;0.752361;-0.70246;-0.0343004;1.15551;-0.022979;0.00203369
sun;0.0054413;-0.00744302;-8.61841e-05;0.00260424;0.000123756;-5.07032e-05;39.4784
jupiter;-1.84275;4.87943;0.0209655;-2.61618;-0.830876;0.0619925;0.0376937
saturn;9.51223;0.283881;-0.383678;-0.174267;2.03445;-0.0283975;0.0112863
uranus;9.70316;16.9489;-0.0632598;-1.25334;0.650723;0.0186643;0.00172372
neptune;29.8588;0.763916;-0.702689;-0.0347432;1.1555;-0.0229686;0.00203369
sun;0.00546731;-0.00744165;-8.66911e-05;0.00260065;0.000136749;-5.06985e-05;39.4784
jupiter;-1.86886;4.87099;0.0215849;-2.61106;-0.844403;0.0619342;0.0376937
saturn;9.51044;0.304224;-0.383961;-0.178621;2.03432;-0.0282219;0.0112863
uranus;9.69062;16.9553;-0.0630731;-1.25385;0.649823;0.0186676;0.00172372
neptune;29.8585;0.775471;-0.702919;-0.035186;1.15549;-0.0229582;0.00203369
sun;0.00549328;-0.00744015;-8.7198e-05;0.00259699;0.000149712;-5.06922e-05;39.4784
jupiter;-1.89492;4.86241;0.0222036;-2.60588;-0.857896;0.0618743;0.0376937
saturn;9.50861;0.324566;-0.384241;-0.182975;2.03418;-0.028046;0.0112863
uranus;9.67808;16.9618;-0.0628864;-1.25437;0.648923;0.018671;0.00172372
neptune;29.8581;0.787026;-0.703148;-0.0356288;1.15548;-0.0229478;0.00203369
sun;0.00551921;-0.00743852;-8.77049e-05;0.00259326;0.000162645;-5.06843e-05;39.4784
jupiter;-1.92093;4.85369;0.0228217;-2.60063;-0.871354;0.0618126;0.0376937
saturn;9.50674;0.344906;-0.38452;-0.18733;2.03403;-0.02787;0.0112863
uranus;9.66553;16.9683;-0.0626997;-1.25488;0.648023;0.0186743;0.00172372
neptune;29.8578;0.79858;-0.703378;-0.0360717;1.15547;-0.0229373;0.00203369
sun;0.00554511;-0.00743677;-8.82116e-05;0.00258947;0.000175547;-5.0675e-05;39.4784
jupiter;-1.94688;4.84485;0.0234392;-2.59531;-0.884777;0.0617494;0.0376937
saturn;9.50482;0.365245;-0.384797;-0.191686;2.03387;-0.0276937;0.0112863
uranus;9.65298;16.9748;-0.0625129;-1.25539;0.647122;0.0186776;0.00172372
neptune;29.8574;0.810135;-0.703607;-0.0365145;1.15545;-0.0229269;0.00203369
sun;0.00557096;-0.00743488;-8.87183e-05;0.00258562;0.000188418;-5.06641e-05;39.4784
jupiter;-1.97278;4.83586;0.0240561;-2.58992;-0.898164;0.0616844;0.0376937
saturn;9.50286;0.385582;-0.385072;-0.196043;2.0337;-0.0275173;0.0112863
uranus;9.64042;16.9813;-0.0623261;-1.25591;0.646221;0.0186809;0.00172372
neptune;29.857;0.821689;-0.703836;-0.0369573;1.15544;-0.0229165;0.00203369
sun;0.00559678;-0.00743287;-8.92248e-05;0.0025817;0.000201258;-5.06517e-05;39.4784
jupiter;-1.99862;4.82675;0.0246723;-2.58446;-0.911517;0.0616178;0.0376937
saturn;9.50086;0.405917;-0.385345;-0.2004;2.03352;-0.0273407;0.0112863
uranus;9.62785;16.9877;-0.0621393;-1.25642;0.645319;0.0186842;0.00172372
neptune;29.8566;0.833243;-0.704065;-0.0374001;1.15543;-0.022906;0.00203369
sun;0.00562256;-0.00743073;-8.97312e-05;0.00257772;0.000214066;-5.06378e-05;39.4784
jupiter;-2.02441;4.8175;0.0252878;-2.57894;-0.924833;0.0615496;0.0376937
saturn;9.49881;0.426251;-0.385617;-0.204758;2.03333;-0.0271639;0.0112863
uranus;9.61528;16.9941;-0.0619524;-1.25693;0.644417;0.0186875;0.00172372
neptune;29.8563;0.844798;-0.704294;-0.0378429;1.15542;-0.0228956;0.00203369
sun;0.00564829;-0.00742846;-9.02374e-05;0.00257368;0.000226842;-5.06224e-05;39.4784
jupiter;-2.05015;4.80812;0.0259026;-2.57335;-0.938113;0.0614797;0.0376937
saturn;9.49672;0.446582;-0.385887;-0.209116;2.03313;-0.0269869;0.0112863
uranus;9.60271;17.0006;-0.0617655;-1.25744;0.643515;0.0186908;0.00172372
neptune;29.8559;0.856352;-0.704523;-0.0382857;1.1554;-0.0228851;0.00203369
sun;0.00567399;-0.00742607;-9.07434e-05;0.00256957;0.000239586;-5.06054e-05;39.4784
jupiter;-2.07582;4.79861;0.0265166;-2.5677;-0.951356;0.0614082;0.0376937
saturn;9.49458;0.466911;-0.386155;-0.213475;2.03292;-0.0268097;0.0112863
uranus;9.59013;17.007;-0.0615785;-1.25795;0.642612;0.018694;0.00172372
neptune;29.8555;0.867906;-0.704752;-0.0387284;1.15539;-0.0228747;0.00203369
sun;0.00569964;-0.00742354;-9.12493e-05;0.0025654;0.000252298;-5.0587e-05;39.4784
jupiter;-2.10144;4.78896;0.02713;-2.56198;-0.964562;0.0613351;0.0376937
saturn;9.4924;0.487238;-0.386421;-0.217835;2.03271;-0.0266324;0.0112863
uranus;9.57754;17.0134;-0.0613916;-1.25846;0.641708;0.0186973;0.00172372
neptune;29.8551;0.879459;-0.70498;-0.0391712;1.15538;-0.0228642;0.00203369
sun;0.00572525;-0.00742089;-9.1755e-05;0.00256117;0.000264976;-5.0567e-05;39.4784
jupiter;-2.127;4.77918;0.0277426;-2.55619;-0.977731;0.0612603;0.0376937
saturn;9.49018;0.507563;-0.386686;-0.222195;2.03248;-0.0264548;0.0112863
uranus;9.56495;17.0198;-0.0612046;-1.25897;0.640805;0.0187005;0.00172372
neptune;29.8547;0.891013;-0.705209;-0.039614;1.15537;-0.0228538;0.00203369
sun;0.00575082;-0.00741812;-9.22604e-05;0.00255687;0.000277622;-5.05456e-05;39.4784
jupiter;-2.15251;4.76927;0.0283544;-2.55034;-0.990863;0.0611839;0.0376937
saturn;9.48792;0.527885;-0.386949;-0.226556;2.03224;-0.0262771;0.0112863
uranus;9.55236;17.0262;-0.0610175;-1.25947;0.6399;0.0187038;0.00172372
neptune;29.8543;0.902567;-0.705437;-0.0400568;1.15535;-0.0228433;0.00203369
sun;0.00577635;-0.00741522;-9.27657e-05;0.00255251;0.000290234;-5.05227e-05;39.4784
jupiter;-2.17795;4.75924;0.0289655;-2.54443;-1.00396;0.0611059;0.0376937
saturn;9.48561;0.548205;-0.38721;-0.230917;2.032;-0.0260991;0.0112863
uranus;9.53976;17.0326;-0.0608304;-1.25998;0.638996;0.018707;0.00172372
neptune;29.8539;0.91412;-0.705666;-0.0404996;1.15534;-0.0228329;0.00203369
sun;0.00580183;-0.00741219;-9.32706e-05;0.00254809;0.000302813;-5.04982e-05;39.4784
jupiter;-2.20334;4.74906;0.0295758;-2.53844;-1.01701;0.0610263;0.0376937
saturn;9.48325;0.568523;-0.387469;-0.235279;2.03174;-0.025921;0.0112863
uranus;9.52716;17.039;-0.0606433;-1.26049;0.638091;0.0187102;0.00172372
neptune;29.8535;0.925673;-0.705894;-0.0409423;1.15533;-0.0228224;0.00203369
sun;0.00582727;-0.00740903;-9.37754e-05;0.00254361;0.000315358;-5.04723e-05;39.4784
jupiter;-2.22866;4.73876;0.0301852;-2.5324;-1.03003;0.0609451;0.0376937
saturn;9.48086;0.588838;-0.387726;-0.239641;2.03148;-0.0257427;0.0112863
uranus;9.51455;17.0454;-0.0604562;-1.26099;0.637185;0.0187134;0.00172372
neptune;29.8531;0.937226;-0.706122;-0.0413851;1.15531;-0.0228119;0.00203369
sun;0.00585266;-0.00740576;-9.42798e-05;0.00253907;0.000327868;-5.0445e-05;39.4784
jupiter;-2.25392;4.72833;0.0307938;-2.52629;-1.04301;0.0608623;0.0376937
saturn;9.47842;0.60915;-0.387982;-0.244004;2.03121;-0.0255643;0.0112863
uranus;9.50193;17.0517;-0.060269;-1.2615;0.636279;0.0187166;0.00172372
neptune;29.8527;0.948779;-0.70635;-0.0418279;1.1553;-0.0228015;0.00203369
sun;0.005878;-0.00740235;-9.4784e-05;0.00253447;0.000340344;-5.04161e-05;39.4784
jupiter;-2.27912;4.71777;0.0314016;-2.52011;-1.05595;0.0607778;0.0376937
saturn;9.47593;0.629459;-0.388236;-0.248367;2.03092;-0.0253856;0.0112863
uranus;9.48931;17.0581;-0.0600818;-1.262;0.635373;0.0187198;0.00172372
neptune;29.8522;0.960332;-0.706578;-0.0422706;1.15528;-0.022791;0.00203369
sun;0.0059033;-0.00739882;-9.52878e-05;0.0025298;0.000352786;-5.03858e-05;39.4784
jupiter;-2.30426;4.70709;0.0320085;-2.51387;-1.06885;0.0606918;0.0376937
saturn;9.47341;0.649765;-0.388488;-0.252731;2.03063;-0.0252068;0.0112863
uranus;9.47669;17.0644;-0.0598946;-1.26251;0.634466;0.018723;0.00172372
neptune;29.8518;0.971885;-0.706806;-0.0427134;1.15527;-0.0227805;0.00203369
sun;0.00592855;-0.00739517;-9.57914e-05;0.00252508;0.000365192;-5.0354e-05;39.4784
jupiter;-2.32934;4.69627;0.0326146;-2.50757;-1.08171;0.0606042;0.0376937
saturn;9.47084;0.670068;-0.388738;-0.257095;2.03033;-0.0250277;0.0112863
uranus;9.46405;17.0708;-0.0597074;-1.26301;0.633559;0.0187262;0.00172372
neptune;29.8514;0.983437;-0.707033;-0.0431561;1.15525;-0.02277;0.00203369
sun;0.00595375;-0.0073914;-9.62946e-05;0.00252029;0.000377563;-5.03208e-05;39.4784
jupiter;-2.35435;4.68532;0.0332197;-2.5012;-1.09453;0.060515;0.0376937
saturn;9.46822;0.690369;-0.388987;-0.26146;2.03002;-0.0248485;0.0112863
uranus;9.45142;17.0771;-0.0595201;-1.26351;0.632652;0.0187293;0.00172372
neptune;29.8509;0.99499;-0.707261;-0.0435989;1.15524;-0.0227596;0.00203369
sun;0.00597891;-0.0073875;-9.67974e-05;0.00251544;0.000389899;-5.02861e-05;39.4784
jupiter;-2.3793;4.67425;0.033824;-2.49477;-1.10731;0.0604243;0.0376937
saturn;9.46556;0.710666;-0.389233;-0.265824;2.0297;-0.0246692;0.0112863
uranus;9.43878;17.0834;-0.0593327;-1.26401;0.631744;0.0187325;0.00172372
neptune;29.8505;1.00654;-0.707489;-0.0440416;1.15523;-0.0227491;0.00203369
sun;0.00600401;-0.00738348;-9.72999e-05;0.00251054;0.000402199;-5.02499e-05;39.4784
jupiter;-2.40418;4.66305;0.0344273;-2.48828;-1.12005;0.0603319;0.0376937
saturn;9.46286;0.730959;-0.389478;-0.270189;2.02937;-0.0244896;0.0112863
uranus;9.42613;17.0897;-0.0591454;-1.26452;0.630836;0.0187356;0.00172372
neptune;29.8501;1.01809;-0.707716;-0.0444844;1.15521;-0.0227386;0.00203369
sun;0.00602907;-0.00737933;-9.78021e-05;0.00250557;0.000414463;-5.02123e-05;39.4784
jupiter;-2.429;4.65172;0.0350297;-2.48173;-1.13276;0.060238;0.0376937
saturn;9.46012;0.751249;-0.389721;-0.274555;2.02903;-0.0243099;0.0112863
uranus;9.41348;17.096;-0.058958;-1.26502;0.629927;0.0187388;0.00172372
neptune;29.8496;1.02965;-0.707943;-0.0449271;1.1552;-0.0227281;0.00203369
sun;0.00605407;-0.00737506;-9.83038e-05;0.00250055;0.00042669;-5.01733e-05;39.4784
jupiter;-2.45375;4.64027;0.0356311;-2.47511;-1.14541;0.0601426;0.0376937
saturn;9.45733;0.771536;-0.389962;-0.278921;2.02868;-0.02413;0.0112863
uranus;9.40083;17.1023;-0.0587706;-1.26552;0.629018;0.0187419;0.00172372
neptune;29.8492;1.0412;-0.70817;-0.0453698;1.15518;-0.0227176;0.00203369
sun;0.00607903;-0.00737068;-9.88051e-05;0.00249546;0.000438881;-5.01328e-05;39.4784
jupiter;-2.47843;4.62869;0.0362315;-2.46843;-1.15803;0.0600455;0.0376937
saturn;9.45449;0.791819;-0.390202;-0.283287;2.02832;-0.0239499;0.0112863
uranus;9.38817;17.1086;-0.0585831;-1.26602;0.628108;0.018745;0.00172372
neptune;29.8487;1.05275;-0.708397;-0.0458126;1.15516;-0.0227071;0.00203369
sun;0.00610393;-0.00736616;-9.9306e-05;0.00249032;0.000451035;-5.00909e-05;39.4784
jupiter;-2.50305;4.61698;0.036831;-2.46169;-1.17061;0.0599469;0.0376937
saturn;9.45162;0.812099;-0.39044;-0.287653;2.02795;-0.0237696;0.0112863
uranus;9.3755;17.1149;-0.0583956;-1.26652;0.627198;0.0187481;0.00172372
neptune;29.8482;1.0643;-0.708624;-0.0462553;1.15515;-0.0226966;0.00203369
sun;0.00612878;-0.00736153;-9.98065e-05;0.00248512;0.000463152;-5.00475e-05;39.4784
jupiter;-2.5276;4.60515;0.0374295;-2.45489;-1.18314;0.0598468;0.0376937
saturn;9.4487;0.832375;-0.390676;-0.29202;2.02757;-0.0235892;0.0112863
uranus;9.36283;17.1211;-0.0582081;-1.26701;0.626288;0.0187512;0.00172372
neptune;29.8478;1.07585;-0.708851;-0.046698;1.15513;-0.0226861;0.00203369
sun;0.00615358;-0.00735678;-0.000100307;0.00247986;0.000475231;-5.00028e-05;39.4784
jupiter;-2.55208;4.59319;0.0380269;-2.44802;-1.19564;0.0597451;0.0376937
saturn;9.44573;0.852646;-0.39091;-0.296387;2.02718;-0.0234085;0.0112863
uranus;9.35016;17.1274;-0.0580206;-1.26751;0.625377;0.0187543;0.00172372
neptune;29.8473;1.0874;-0.709078;-0.0471407;1.15512;-0.0226755;0.00203369
sun;0.00617833;-0.00735191;-0.000100806;0.00247454;0.000487273;-4.99566e-05;39.4784
jupiter;-2.57649;4.58111;0.0386233;-2.4411;-1.20809;0.0596419;0.0376937
saturn;9.44273;0.872914;-0.391142;-0.300754;2.02679;-0.0232278;0.0112863
uranus;9.33748;17.1336;-0.057833;-1.26801;0.624465;0.0187573;0.00172372
neptune;29.8468;1.09895;-0.709305;-0.0475834;1.1551;-0.022665;0.00203369
sun;0.00620302;-0.00734692;-0.000101305;0.00246916;0.000499277;-4.9909e-05;39.4784
jupiter;-2.60083;4.56891;0.0392187;-2.43412;-1.2205;0.0595372;0.0376937
saturn;9.43967;0.893178;-0.391372;-0.305121;2.02638;-0.0230468;0.0112863
uranus;9.32479;17.1399;-0.0576454;-1.2685;0.623554;0.0187604;0.00172372
neptune;29.8463;1.11051;-0.709531;-0.0480261;1.15508;-0.0226545;0.00203369
sun;0.00622766;-0.0073418;-0.000101804;0.00246373;0.000511243;-4.986e-05;39.4784
jupiter;-2.6251;4.55658;0.039813;-2.42707;-1.23286;0.0594309;0.0376937
saturn;9.43658;0.913438;-0.391601;-0.309488;2.02597;-0.0228657;0.0112863
uranus;9.3121;17.1461;-0.0574578;-1.269;0.622642;0.0187635;0.00172372
neptune;29.8459;1.12206;-0.709758;-0.0484688;1.15507;-0.022644;0.00203369
